category,task,question_text,question_key,hand_name,hdr_key,jewelry_name,method,votes,total_votes,vote_share,sample_id,hdr_name,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,mask_pixels,crop_h,crop_w,source_csv
ring,aesthetic,light-skin-hand_light-skin-hand_silver-moon-ring_silver_industrial_pipe_and...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_silver,diffusion,4,40,0.1,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_silver|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2418221235275268,0.2984055876731872,6.969345403105215,814,55,86,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_silver-moon-ring_silver_industrial_pipe_and...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_silver,hist,2,40,0.05,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_silver|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1278849095106125,-0.1124452278017997,-1.1892207090027187,814,55,86,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_silver-moon-ring_silver_industrial_pipe_and...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_silver,hist,18,40,0.45,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_silver|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1278849095106125,-0.1124452278017997,-1.1892207090027187,814,55,86,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_silver-moon-ring_silver_industrial_pipe_and...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_silver,composite,0,40,0.0,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_silver|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.115119457244873,-0.0529719367623329,-1.3546826476116327,814,55,86,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_silver-moon-ring_silver_industrial_pipe_and...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_silver,composite,18,40,0.45,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_silver|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.115119457244873,-0.0529719367623329,-1.3546826476116327,814,55,86,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_riccardoferrari-ring_silver_industrial_pipe...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_silver,diffusion,37,40,0.925,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_silver|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2135953456163406,0.2956907451152801,9.794468038948674,1790,63,103,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_riccardoferrari-ring_silver_industrial_pipe...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_silver,diffusion,3,40,0.075,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_silver|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2135953456163406,0.2956907451152801,9.794468038948674,1790,63,103,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_riccardoferrari-ring_silver_industrial_pipe...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_silver,hist,3,40,0.075,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_silver|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2155230641365051,0.2547124624252319,4.561025850917655,1790,63,103,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_riccardoferrari-ring_silver_industrial_pipe...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_silver,hist,8,40,0.2,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_silver|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2155230641365051,0.2547124624252319,4.561025850917655,1790,63,103,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_riccardoferrari-ring_silver_industrial_pipe...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_silver,composite,0,40,0.0,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_silver|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1878124773502349,0.1506030708551406,0.8325707821802232,1790,63,103,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_riccardoferrari-ring_silver_industrial_pipe...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_silver,composite,29,40,0.725,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_silver|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1878124773502349,0.1506030708551406,0.8325707821802232,1790,63,103,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_riccardoferrari-ring_gold_industrial_pipe_a...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_gold,diffusion,39,40,0.975,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_gold|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1697210967540741,0.3423042297363281,11.470159059296916,1790,63,103,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_riccardoferrari-ring_gold_industrial_pipe_a...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_gold,diffusion,4,40,0.1,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_gold|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1697210967540741,0.3423042297363281,11.470159059296916,1790,63,103,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_riccardoferrari-ring_gold_industrial_pipe_a...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_gold,hist,1,40,0.025,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_gold|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2179549485445022,0.3216838836669922,7.9557985357217245,1790,63,103,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_riccardoferrari-ring_gold_industrial_pipe_a...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_gold,hist,8,40,0.2,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_gold|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2179549485445022,0.3216838836669922,7.9557985357217245,1790,63,103,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_riccardoferrari-ring_gold_industrial_pipe_a...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_gold,composite,0,40,0.0,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_gold|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1963116228580474,0.0841132998466491,1.9818181048427164,1790,63,103,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_riccardoferrari-ring_gold_industrial_pipe_a...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_riccardoferrari-ring_gold,composite,28,40,0.7,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_riccardoferrari-ring_gold|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1963116228580474,0.0841132998466491,1.9818181048427164,1790,63,103,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_silver-moon-ring_gold_industrial_pipe_and_v...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_gold,diffusion,37,40,0.925,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_gold|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2202527225017547,0.4003469944000244,7.937851289650424,814,55,86,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_silver-moon-ring_gold_industrial_pipe_and_v...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_gold,diffusion,3,40,0.075,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_gold|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2202527225017547,0.4003469944000244,7.937851289650424,814,55,86,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_silver-moon-ring_gold_industrial_pipe_and_v...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_gold,hist,1,40,0.025,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_gold|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1658502221107483,-0.0895811840891838,0.1940726969490582,814,55,86,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_silver-moon-ring_gold_industrial_pipe_and_v...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_gold,hist,4,40,0.1,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_gold|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1658502221107483,-0.0895811840891838,0.1940726969490582,814,55,86,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_silver-moon-ring_gold_industrial_pipe_and_v...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_gold,composite,2,40,0.05,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_gold|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1279549300670623,-0.0854649394750595,-1.109071961924584,814,55,86,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_silver-moon-ring_gold_industrial_pipe_and_v...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,light-skin-hand,industrial_pipe,light-skin-hand_silver-moon-ring_gold,composite,33,40,0.825,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_silver-moon-ring_gold|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1279549300670623,-0.0854649394750595,-1.109071961924584,814,55,86,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_ch-gladysiewski_gold_industrial_pipe_and_va...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,light-skin-hand,industrial_pipe,light-skin-hand_ch-gladysiewski_gold,diffusion,38,40,0.95,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_ch-gladysiewski_gold|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1140227317810058,0.4854638278484344,11.491175107902553,1415,63,99,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_ch-gladysiewski_gold_industrial_pipe_and_va...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,light-skin-hand,industrial_pipe,light-skin-hand_ch-gladysiewski_gold,diffusion,3,40,0.075,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_ch-gladysiewski_gold|diffusion,industrial_pipe_and_valve_01_4k,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1140227317810058,0.4854638278484344,11.491175107902553,1415,63,99,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_ch-gladysiewski_gold_industrial_pipe_and_va...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,light-skin-hand,industrial_pipe,light-skin-hand_ch-gladysiewski_gold,hist,2,40,0.05,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_ch-gladysiewski_gold|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.0951614752411842,0.3791291713714599,7.3017242229211,1415,63,99,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_ch-gladysiewski_gold_industrial_pipe_and_va...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,light-skin-hand,industrial_pipe,light-skin-hand_ch-gladysiewski_gold,hist,11,40,0.275,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_ch-gladysiewski_gold|hist,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_hist.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.0951614752411842,0.3791291713714599,7.3017242229211,1415,63,99,metric_results_light-skin-hand.csv
ring,identity,light-skin-hand_light-skin-hand_ch-gladysiewski_gold_industrial_pipe_and_va...: Which one do you think is more like the sample?,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,light-skin-hand,industrial_pipe,light-skin-hand_ch-gladysiewski_gold,composite,0,40,0.0,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_ch-gladysiewski_gold|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1193246394395828,0.2652319669723511,3.4002490694483463,1415,63,99,metric_results_light-skin-hand.csv
ring,aesthetic,light-skin-hand_light-skin-hand_ch-gladysiewski_gold_industrial_pipe_and_va...: In which picture does the jewelry look the most attractive?,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,light-skin-hand,industrial_pipe,light-skin-hand_ch-gladysiewski_gold,composite,26,40,0.65,light-skin-hand|industrial_pipe_and_valve_01_4k|light-skin-hand_ch-gladysiewski_gold|composite,industrial_pipe_and_valve_01_4k,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_composite.png,./his2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold_gt.png,./restore2/light-skin-hand/industrial_pipe_and_valve_01_4k/light-skin-hand_ch-gladysiewski_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.1193246394395828,0.2652319669723511,3.4002490694483463,1415,63,99,metric_results_light-skin-hand.csv
